prob_id,cue1,cue2,cue3,solution,correct,responses,timings
8,HIGH,BOOK,SOUR,NOTE,True,"THING,READING,NOTE","[0.107, 0.216, 0.304, 0.423, 0.517, 0.646, 0.785, 0.917, 1.067, 1.194, 1.326, 1.464, 1.607, 1.75, 1.887, 1.999, 2.13, 2.261, 2.357, 2.462, 2.5580000000000003, 2.693, 2.83, 2.98, 3.097, 3.235, 3.365, 3.488, 3.612, 3.751, 3.873, 3.994, 4.103, 4.202, 4.311, 4.45, 4.656, 4.801, 4.944, 5.091, 5.2250000000000005, 5.3500000000000005, 5.506, 5.635, 5.759, 5.9, 6.031, 6.144, 6.261, 6.359, 6.4510000000000005, 6.579, 6.692, 6.825, 6.953, 7.0680000000000005, 7.196, 7.3180000000000005, 7.434, 7.563, 7.691, 7.82, 7.924, 8.03, 8.277000000000001, 8.689, 8.988, 9.663, 9.786, 9.915000000000001]"
22,DUST,CEREAL,FISH,BOWL,False,"EAT,FIBER,GRAIN,BOX,HOT,COLD,LAND,WATER,DAY,CUP,DRINK,BROWN,WHITE,COST,BUY","[0.107, 0.241, 0.354, 0.47000000000000003, 0.594, 0.725, 0.836, 0.9580000000000001, 1.06, 1.168, 1.268, 1.377, 1.491, 1.594, 1.695, 1.81, 1.9140000000000001, 2.02, 2.128, 2.2520000000000002, 2.352, 2.466, 2.578, 2.6830000000000003, 2.801, 2.911, 3.021, 3.124, 3.229, 3.338, 3.457, 3.5620000000000003, 3.6590000000000003, 3.766, 3.87, 3.977, 4.077, 4.176, 4.299, 4.418, 4.533, 4.644, 4.764, 4.855, 5.086, 5.192, 5.284, 5.388, 5.698, 5.8180000000000005, 5.95, 6.043, 6.141, 6.59, 6.7010000000000005, 6.824, 6.924, 7.016, 7.121, 7.234, 7.348, 7.4510000000000005, 7.564, 7.676, 7.777, 7.884, 7.992, 8.104000000000001, 8.208, 8.315, 8.42, 8.532, 8.64, 9.21, 9.475, 9.595, 9.722, 9.819]"
5,LAND,HAND,HOUSE,FARM,True,"PEOPLE,LOFT,HOME,SLEEP,ROOM,CLOSING,REALITY,FIRE,WOOD,HUT,POOR,COMMUNITY,FAMILY,NEIGHBORHOOD,COUNTRY,FARM","[0.108, 0.217, 0.377, 0.526, 0.674, 0.8260000000000001, 0.9540000000000001, 1.052, 1.195, 1.334, 1.446, 1.597, 1.7650000000000001, 1.905, 2.017, 2.116, 2.221, 2.361, 2.509, 2.6510000000000002, 2.824, 2.973, 3.115, 3.254, 3.3930000000000002, 3.551, 3.664, 3.7720000000000002, 3.871, 4.006, 4.1290000000000004, 4.276, 4.406, 4.535, 4.668, 4.815, 4.961, 5.09, 5.213, 5.322, 5.424, 5.719, 5.8580000000000005, 5.988, 6.128, 6.277, 6.406, 6.985, 7.118, 7.266, 7.391, 7.487, 7.591, 7.687, 7.954, 8.085, 8.22, 8.34, 8.781, 8.897, 9.147, 9.286, 9.697000000000001, 9.829, 9.954]"
11,STRIKE,SAME,TENNIS,MATCH,True,"GOOD,BALL,BASEBALL,OUT,MISS,YOUNG,FOREVER,WORK,AGAINST,MATCH","[0.11, 0.227, 0.34500000000000003, 0.463, 0.593, 0.723, 0.848, 0.9550000000000001, 1.082, 1.183, 1.31, 1.472, 1.594, 1.698, 1.823, 1.945, 2.067, 2.177, 2.295, 2.423, 2.536, 2.6470000000000002, 2.7600000000000002, 2.863, 2.972, 3.091, 3.202, 3.3080000000000003, 3.4130000000000003, 3.5180000000000002, 3.629, 3.742, 3.843, 3.951, 4.061, 4.168, 4.271, 4.415, 4.555, 4.674, 4.8100000000000005, 4.936, 5.064, 5.189, 5.317, 5.428, 5.559, 5.68, 5.801, 5.912, 6.026, 6.128, 6.234, 7.809, 8.041, 8.154, 8.266, 8.366, 8.48, 8.701, 8.824, 9.157, 9.503, 9.954]"
22,DUST,CEREAL,FISH,BOWL,False,"FOOD,POWDER,SHELF,EAT,MILK,BREAD,GOOD,BAD,OPEN,BRAND,EXPENSIVE,LOVE,TOP","[0.107, 0.221, 0.352, 0.485, 0.614, 0.733, 0.858, 0.96, 1.057, 1.169, 1.2630000000000001, 1.395, 1.5270000000000001, 1.657, 1.81, 1.9140000000000001, 2.029, 2.152, 2.279, 2.4290000000000003, 2.551, 2.6590000000000003, 2.757, 2.888, 2.988, 3.102, 3.213, 3.332, 3.4490000000000003, 3.561, 3.674, 3.786, 3.915, 4.034, 4.135, 4.241, 4.361, 4.4670000000000005, 4.573, 4.683, 4.888, 4.996, 5.1080000000000005, 5.215, 5.338, 5.4430000000000005, 5.553, 5.647, 5.791, 5.898, 6.016, 6.109, 6.235, 6.33, 6.456, 6.708, 6.805, 6.914, 7.382000000000001, 7.516, 7.609, 7.702, 7.905, 8.024000000000001, 8.135, 8.263, 8.375, 8.485, 8.603, 8.703, 8.801, 8.891, 9.143, 9.262, 9.375, 9.484, 9.591000000000001, 9.709, 9.827, 9.944]"
25,DUE,LIFE,TENSE,PAST,False,"CAR,LONG,BEING,LOVE,IMPOSSIBLE,STRUGGLE,LATE,NATURE,REAL,REALITY,PROBLEM,SAME,DIFFERENT,NERVOUS","[0.11, 0.213, 0.303, 0.41000000000000003, 0.5690000000000001, 0.6970000000000001, 0.8290000000000001, 0.9490000000000001, 1.113, 1.2570000000000001, 1.3860000000000001, 1.508, 1.645, 1.801, 1.948, 2.087, 2.229, 2.341, 2.448, 2.568, 2.706, 2.848, 2.968, 3.099, 3.22, 3.355, 3.491, 3.614, 3.753, 3.887, 4.0120000000000005, 4.123, 4.2170000000000005, 4.321, 4.441, 4.562, 4.706, 4.836, 4.977, 5.112, 5.25, 5.363, 5.5, 5.63, 5.766, 5.888, 6.007000000000001, 6.133, 6.2540000000000004, 6.357, 6.464, 6.582, 6.696, 6.976, 7.0840000000000005, 7.191, 7.315, 7.421, 7.541, 7.659, 7.777, 7.886, 7.984, 8.219, 9.448, 9.937]"
9,BROKEN,CLEAR,EYE,GLASS,False,"REMOVE,LEAVE,GO,BLUE,WATER,VISION,DARK,SKIN,WHITE,DETAIL,ELABORATE,BIG,VAGUE,WORK,SLEEP,WINDOW,DISTINCT,SENSE,HORSE,MAKE,EVER,SHARE,NICE","[0.11, 0.22, 0.34600000000000003, 0.461, 0.613, 0.746, 0.865, 0.965, 1.067, 1.162, 1.292, 1.428, 1.558, 1.675, 1.808, 1.928, 2.06, 2.192, 2.2920000000000003, 2.404, 2.503, 2.638, 2.761, 2.8810000000000002, 3.0020000000000002, 3.133, 3.254, 3.3850000000000002, 3.491, 3.593, 3.696, 3.814, 3.943, 4.062, 4.18, 4.284, 4.393, 4.513, 4.628, 5.0680000000000005, 5.173, 5.274, 5.448, 5.579, 5.707, 5.838, 5.968, 6.109, 6.266, 6.396, 6.516, 6.633, 6.732, 6.9590000000000005, 7.993, 8.119, 9.147, 9.235, 9.589, 9.704]"
4,CHEST,CAR,STORE,TOY,False,"FOOD,FRONT,DEPARTMENT,LOCK,GAME,BROAD,SMALL,MAN,GOLD,YELLOW,AREA,ACT,BOOK,HOUSE,UNIT","[0.10300000000000001, 0.28600000000000003, 0.418, 0.551, 0.672, 0.8150000000000001, 0.9390000000000001, 1.056, 1.1520000000000001, 1.334, 1.469, 1.619, 1.7510000000000001, 1.86, 1.999, 2.145, 2.283, 2.4210000000000003, 2.5380000000000003, 2.668, 2.769, 2.874, 2.97, 3.099, 3.206, 3.319, 3.426, 3.555, 3.665, 3.7720000000000002, 3.871, 3.986, 4.094, 4.198, 4.3260000000000005, 4.462, 4.601, 4.735, 4.864, 4.9910000000000005, 5.12, 5.2330000000000005, 5.359, 5.492, 5.591, 6.138, 6.4750000000000005, 6.58, 6.6850000000000005, 6.796, 7.43, 7.546, 7.944, 8.44, 8.552, 8.805, 9.166, 9.286, 9.386000000000001]"
21,SAFETY,CUSHION,POINT,PIN,True,"SEAT,PIN","[0.11, 0.195, 0.314, 0.426, 0.558, 0.6880000000000001, 0.8230000000000001, 0.9400000000000001, 1.04, 1.1400000000000001, 1.252, 1.3860000000000001, 1.495, 1.612, 1.731, 1.865, 1.972, 2.077, 2.183, 2.281, 2.391, 2.498, 2.603, 2.708, 2.827, 2.934, 3.044, 3.1430000000000002, 3.233, 3.341, 3.452, 3.559, 3.669, 3.797, 3.8970000000000002, 4.01, 4.117, 4.221, 4.327, 4.426, 4.5280000000000005, 4.6450000000000005, 4.862, 4.966, 5.426, 5.532, 5.643, 5.873, 5.974, 6.08, 6.1930000000000005, 6.301, 6.413, 6.507000000000001, 6.622, 6.7250000000000005, 6.851, 6.954, 7.054, 7.171, 7.621, 7.736, 7.841, 7.95, 8.047, 8.264, 8.366, 8.501, 8.608, 8.72, 8.837, 8.944, 9.053, 9.152000000000001, 9.267, 9.368, 9.481, 9.582]"
2,WIDOW,BITE,MONKEY,SPIDER,False,"AROUND,HUMAN,SINGLE,WOMAN,HIGH,CHILD","[0.108, 0.248, 0.402, 0.531, 0.669, 0.798, 0.936, 1.035, 1.135, 1.2750000000000001, 1.41, 1.568, 1.732, 1.855, 1.985, 2.129, 2.241, 2.338, 2.433, 2.567, 2.6830000000000003, 2.814, 2.935, 3.0540000000000003, 3.165, 3.294, 3.408, 3.5300000000000002, 3.6390000000000002, 3.736, 3.834, 3.96, 4.0680000000000005, 4.1770000000000005, 4.289, 4.39, 4.509, 4.621, 4.73, 4.832, 4.944, 5.042, 5.1850000000000005, 5.309, 5.5680000000000005, 5.7, 5.805, 6.071, 6.21, 6.488, 6.594, 6.727, 7.1850000000000005, 7.668, 7.79, 8.046, 8.157, 8.538, 8.639, 8.729000000000001, 8.835, 9.334, 9.711, 9.819, 9.938]"
23,TOOTH,POTATO,HEART,SWEET,False,"MONEY,BLOOD,CUT,PURPLE,LIFE,NICE,BODY,BACK","[0.106, 0.229, 0.361, 0.46900000000000003, 0.591, 0.7010000000000001, 0.842, 0.9580000000000001, 1.066, 1.17, 1.295, 1.412, 1.5330000000000001, 1.6620000000000001, 1.7770000000000001, 1.893, 1.999, 2.108, 2.225, 2.343, 2.471, 2.594, 2.72, 2.828, 2.9410000000000003, 3.039, 3.162, 3.281, 3.4010000000000002, 3.516, 3.6310000000000002, 3.737, 3.863, 3.977, 4.077, 4.181, 4.2780000000000005, 4.42, 4.567, 4.706, 4.841, 4.973, 5.093, 5.226, 5.332, 5.434, 5.533, 5.8, 5.9190000000000005, 6.033, 6.173, 6.2860000000000005, 6.4190000000000005, 6.53, 6.632000000000001, 6.7490000000000006, 6.859, 6.957, 7.0600000000000005, 7.1530000000000005, 7.769, 8.717, 8.838000000000001, 9.189, 9.292, 9.658, 9.877, 9.989]"
4,CHEST,CAR,STORE,TOY,False,"WATER,FURNITURE,ANTIQUE,KEEP,UNIT,PIECE,WHOLE,PIECES,SPACE,LOCAL,TRUNK,FRONT,CLOTHES","[0.106, 0.211, 0.34900000000000003, 0.496, 0.638, 0.774, 0.905, 1.0070000000000001, 1.101, 1.244, 1.3820000000000001, 1.547, 1.676, 1.808, 1.939, 2.043, 2.1430000000000002, 2.257, 2.398, 2.5140000000000002, 2.656, 2.782, 2.9090000000000003, 3.0420000000000003, 3.1710000000000003, 3.303, 3.422, 3.557, 3.678, 3.786, 3.892, 4.03, 4.165, 4.296, 4.439, 4.739, 4.872, 4.998, 5.1000000000000005, 5.2090000000000005, 5.3100000000000005, 5.412, 5.797, 5.94, 6.062, 6.597, 6.721, 6.982, 7.564, 7.9750000000000005, 8.754, 8.853, 9.052, 9.569, 9.959]"
22,DUST,CEREAL,FISH,BOWL,False,"WATER,RAW,LINE,FOOD,TROPICAL","[0.106, 0.213, 0.368, 0.505, 0.669, 0.836, 0.9500000000000001, 1.058, 1.179, 1.33, 1.463, 1.612, 1.754, 1.9180000000000001, 2.031, 2.136, 2.237, 2.372, 2.525, 2.6710000000000003, 2.85, 2.99, 3.118, 3.2800000000000002, 3.42, 3.568, 3.676, 3.786, 3.883, 4.026, 4.171, 4.315, 4.581, 4.835, 4.965, 5.097, 5.1930000000000005, 5.3020000000000005, 5.404, 5.497, 5.627, 6.033, 6.615, 6.73, 6.854, 7.1160000000000005, 7.398000000000001, 7.506, 7.611, 7.699, 8.242, 8.678, 8.796, 8.989, 9.901, 10.0]"
24,PRINT,BERRY,BIRD,BLUE,False,"HOUSE,MUSIC,WORDS,TYPE,OUT,INSIDE,SMOOTH,DOG,BIG,MIDDLE","[0.113, 0.222, 0.357, 0.492, 0.651, 0.794, 0.9580000000000001, 1.054, 1.166, 1.3, 1.436, 1.562, 1.682, 1.793, 1.927, 2.0340000000000003, 2.146, 2.261, 2.361, 2.457, 2.593, 2.719, 2.846, 2.969, 3.101, 3.216, 3.346, 3.459, 3.581, 3.6830000000000003, 3.7960000000000003, 3.887, 4.019, 4.127, 4.23, 4.343, 4.45, 4.549, 4.66, 4.7700000000000005, 4.865, 4.968, 5.1160000000000005, 5.243, 5.509, 5.6450000000000005, 5.752, 5.873, 6.323, 6.549, 6.657, 6.775, 6.885, 7.001, 7.101, 7.1930000000000005, 7.298, 7.4270000000000005, 7.562, 8.111, 8.245000000000001, 8.374, 8.504, 8.619, 8.711, 8.949, 9.207, 9.352, 9.776]"
13,PIKE,COAT,SIGNAL,TURN,True,"DRIVE,WINTER,MOUNTAIN,OVER,TURN","[0.108, 0.209, 0.306, 0.435, 0.559, 0.683, 0.811, 0.9510000000000001, 1.053, 1.158, 1.2550000000000001, 1.381, 1.499, 1.633, 1.7610000000000001, 1.885, 2.017, 2.148, 2.278, 2.406, 2.525, 2.644, 2.759, 2.866, 2.959, 3.09, 3.209, 3.325, 3.442, 3.5660000000000003, 3.68, 3.793, 3.9010000000000002, 4.1370000000000005, 4.256, 4.362, 4.478, 4.582, 4.679, 4.773, 4.984, 5.088, 5.198, 5.312, 5.422, 5.523, 5.632, 6.099, 6.208, 6.569, 6.6770000000000005, 6.796, 7.015000000000001, 7.113, 7.441, 7.784, 7.881, 8.089, 8.315, 8.646, 8.76, 8.866, 9.311, 9.537, 9.648, 9.859, 9.961]"
20,HOUND,PRESSURE,SHOT,BLOOD,True,"GOOD,BLOOD","[0.108, 0.23700000000000002, 0.36, 0.47600000000000003, 0.603, 0.725, 0.84, 0.961, 1.061, 1.17, 1.29, 1.407, 1.5230000000000001, 1.6520000000000001, 1.7730000000000001, 1.8800000000000001, 1.967, 2.067, 2.181, 2.291, 2.406, 2.516, 2.628, 2.743, 2.869, 3.003, 3.115, 3.233, 3.339, 3.46, 3.555, 3.666, 3.7760000000000002, 3.997, 4.104, 4.215, 4.325, 4.439, 4.545, 4.649, 4.759, 4.875, 4.976, 5.075, 5.303, 5.412, 5.634, 5.742, 5.847, 5.9590000000000005, 6.079, 6.19, 6.2940000000000005, 6.396, 6.546, 6.643, 6.748, 7.297, 7.415, 7.519, 7.621, 7.745, 7.902, 8.037, 8.172, 8.296, 8.436, 8.563, 8.806000000000001, 8.913, 9.022, 9.61, 9.971]"
11,STRIKE,SAME,TENNIS,MATCH,False,"COURT,BALL,LET,DOUBLE,SET,GAME,TELEVISION,SPORTS,CLAY,BROWN,PRO,SHOES,NET,INTEREST,WANT,MISS,IDENTICAL","[0.109, 0.214, 0.353, 0.47800000000000004, 0.622, 0.768, 0.876, 0.972, 1.081, 1.185, 1.301, 1.417, 1.54, 1.651, 1.7690000000000001, 1.871, 1.968, 2.082, 2.191, 2.3040000000000003, 2.422, 2.527, 2.644, 2.748, 2.852, 2.966, 3.073, 3.182, 3.303, 3.4050000000000002, 3.509, 3.744, 3.849, 3.9530000000000003, 4.059, 4.268, 4.365, 4.482, 4.696, 4.806, 5.04, 5.143, 5.249, 5.354, 5.462, 5.582, 5.6930000000000005, 5.806, 5.914, 6.022, 6.127, 6.234, 6.339, 6.577, 6.824, 7.032, 7.1450000000000005, 7.2540000000000004, 7.359, 7.578, 7.6690000000000005, 8.115, 8.23, 8.344, 8.695, 8.814, 8.928, 9.053, 9.264, 9.378, 9.476, 9.585, 9.69, 9.803]"
14,SPEAK,MONEY,STREET,EASY,False,"TRUST,CHANGE,QUARTER,FINE,AID,BREAD,CENT,GIVE,GOD,SPORTS,GOODS,STOLEN,OWNER,VALUE,BROKE","[0.109, 0.264, 0.396, 0.523, 0.663, 0.794, 0.924, 1.029, 1.177, 1.307, 1.455, 1.596, 1.746, 1.875, 2.0140000000000002, 2.145, 2.2720000000000002, 2.382, 2.491, 2.59, 2.738, 2.871, 3.0, 3.162, 3.2960000000000003, 3.442, 3.58, 3.719, 3.85, 3.988, 4.13, 4.265, 4.422, 4.555, 4.667, 4.807, 4.931, 5.059, 5.183, 5.309, 5.458, 5.58, 5.7090000000000005, 6.113, 6.2090000000000005, 6.32, 6.7170000000000005, 6.946, 7.064, 7.2940000000000005, 7.593, 7.872, 7.995, 8.116, 8.229000000000001, 8.334, 8.452, 8.576, 8.835, 8.964, 9.383000000000001, 9.517, 9.778]"
9,BROKEN,CLEAR,EYE,GLASS,True,"CAST,PIECES,UNDERSTAND,ELABORATE,BLANK,PEACE,HEART,GLASS","[0.107, 0.216, 0.35100000000000003, 0.47500000000000003, 0.608, 0.759, 0.898, 1.0050000000000001, 1.111, 1.222, 1.36, 1.508, 1.655, 1.795, 1.923, 2.044, 2.17, 2.323, 2.415, 2.528, 2.658, 2.801, 2.936, 3.0580000000000003, 3.1790000000000003, 3.4330000000000003, 3.545, 3.652, 3.753, 3.8770000000000002, 3.994, 4.119, 4.25, 4.3790000000000004, 4.49, 4.617, 4.999, 5.112, 5.231, 5.327, 5.448, 5.932, 6.049, 6.155, 6.267, 6.384, 6.493, 6.593, 6.7250000000000005, 6.839, 6.939, 7.05, 7.7490000000000006, 7.882000000000001, 8.224, 8.332, 8.455, 8.56, 9.165000000000001, 9.422, 9.668000000000001, 9.788]"
5,LAND,HAND,HOUSE,FARM,False,"MOVE,LIVE,ADDRESS,LANDSCAPE,BAD,ILLEGAL,PAINT,HUT,TOWN,BARN,STREET,LIGHT,CEMENT,FACE,UGLY,STORE,KEYS,PROPERTY,LOT,RENT,FAMILY,GLASS,PLAN,ARCHITECTURE,BLACK,FIRE,BOAT,DOOR,PLACE","[0.108, 0.258, 0.38, 0.527, 0.665, 0.796, 0.933, 1.04, 1.137, 1.246, 1.372, 1.498, 1.623, 1.749, 1.885, 2.029, 2.165, 2.308, 2.437, 2.568, 2.661, 2.757, 2.861, 2.996, 3.128, 3.2520000000000002, 3.374, 3.496, 3.623, 3.745, 3.883, 4.03, 4.147, 4.257, 4.376, 4.514, 4.647, 4.767, 4.898, 5.022, 5.121, 5.24, 5.345, 5.481, 5.615, 5.873, 6.01, 6.138, 6.396, 6.527, 6.792, 6.888, 7.12, 7.258, 7.376, 7.87, 7.998, 8.1, 9.27, 9.78, 9.89]"
7,BUMP,EGG,STEP,GOOSE,False,"GOOD,HIT,SMOOTH,LIGHT,DOWN,FELL,WELL","[0.11, 0.223, 0.332, 0.45, 0.5760000000000001, 0.683, 0.788, 0.893, 0.992, 1.094, 1.211, 1.309, 1.407, 1.512, 1.62, 1.718, 1.807, 1.915, 2.016, 2.133, 2.25, 2.362, 2.465, 2.566, 2.672, 2.786, 2.895, 3.012, 3.129, 3.232, 3.339, 3.442, 3.549, 3.66, 3.778, 3.879, 3.994, 4.101, 4.214, 4.344, 4.455, 4.58, 4.696, 4.798, 4.921, 5.039, 5.141, 5.273, 5.391, 5.493, 5.601, 5.72, 5.831, 5.932, 6.047, 6.149, 6.258, 6.503, 6.828, 7.041, 7.149, 7.25, 7.352, 7.466, 7.68, 7.785, 7.898000000000001, 8.028, 8.134, 8.234, 8.343, 8.431000000000001, 8.541, 8.764, 8.865, 8.967, 9.173, 9.279, 9.389, 9.498, 9.614, 9.722, 9.835, 9.94]"
12,PINE,CRAB,SAUCE,APPLE,False,"ITALIAN,IMPORTANT,EAT,DINNER","[0.10200000000000001, 0.34600000000000003, 0.485, 0.617, 0.746, 0.893, 0.994, 1.097, 1.199, 1.307, 1.433, 1.557, 1.677, 1.7870000000000001, 1.8960000000000001, 2.0100000000000002, 2.126, 2.25, 2.351, 2.471, 2.579, 2.6870000000000003, 2.787, 2.882, 3.095, 3.22, 3.33, 3.442, 3.555, 3.666, 3.778, 3.89, 3.988, 4.098, 4.221, 4.333, 4.442, 4.563, 4.658, 4.765, 4.862, 4.972, 5.081, 5.781, 5.896, 5.995, 6.094, 6.194, 6.295, 6.4030000000000005, 6.501, 6.619, 6.731, 6.832, 7.049, 7.377, 7.487, 7.607, 7.712, 7.83, 7.939, 8.041, 8.136000000000001, 8.242, 8.465, 8.816, 8.921, 9.028, 9.251, 9.453, 9.562]"
21,SAFETY,CUSHION,POINT,PIN,True,"END,PIN","[0.108, 0.245, 0.372, 0.503, 0.654, 0.785, 0.923, 1.0210000000000001, 1.121, 1.221, 1.352, 1.479, 1.605, 1.737, 1.862, 1.985, 2.115, 2.236, 2.364, 2.494, 2.613, 2.741, 2.839, 2.938, 3.0420000000000003, 3.166, 3.3040000000000003, 3.422, 3.537, 3.657, 3.769, 3.878, 3.987, 4.102, 4.367, 4.4750000000000005, 4.582, 4.712, 5.2010000000000005, 5.327, 5.432, 5.537, 5.668, 5.772, 6.006, 6.106, 6.2, 6.316, 6.446, 6.575, 6.691, 6.93, 7.047, 7.165, 7.2700000000000005, 7.386, 7.4830000000000005, 7.595, 7.704, 7.8180000000000005, 7.923, 8.02, 8.136000000000001, 8.541, 8.668000000000001, 9.143, 9.24, 9.34]"
9,BROKEN,CLEAR,EYE,GLASS,True,"NECK,BREAK,BONE,LEG,PAIN,GLASS","[0.106, 0.269, 0.401, 0.54, 0.673, 0.8160000000000001, 0.968, 1.07, 1.179, 1.309, 1.452, 1.583, 1.712, 1.843, 1.948, 2.061, 2.165, 2.303, 2.43, 2.562, 2.702, 2.828, 2.963, 3.223, 3.355, 3.49, 3.615, 3.717, 3.8240000000000003, 3.938, 4.067, 4.42, 4.542, 4.6530000000000005, 4.764, 4.851, 4.945, 5.795, 5.901, 6.009, 6.3790000000000004, 7.208, 7.313, 7.426, 7.534, 7.647, 8.001, 8.111, 8.222, 8.355, 8.683, 8.796, 9.535, 9.645, 9.746, 9.861]"
11,STRIKE,SAME,TENNIS,MATCH,False,"MAN,UNIFORM,NORMAL,REGULAR,USUAL,LOVE,UMPIRE,BASEBALL,OUT,BALL,DOUBLE,ORIGINAL,CHANGE,IDENTICAL,TWIN,THING","[0.11, 0.20700000000000002, 0.298, 0.419, 0.551, 0.671, 0.794, 0.928, 1.031, 1.1280000000000001, 1.219, 1.352, 1.495, 1.617, 1.754, 1.887, 2.0180000000000002, 2.1430000000000002, 2.25, 2.349, 2.454, 2.553, 2.653, 2.782, 2.911, 3.032, 3.132, 3.234, 3.372, 3.501, 3.624, 3.746, 3.847, 3.944, 4.074, 4.199, 4.329, 4.439, 4.562, 4.6770000000000005, 5.155, 5.268, 5.39, 5.506, 5.6160000000000005, 5.727, 6.44, 6.543, 6.659, 6.782, 6.8870000000000005, 6.988, 7.085, 7.331, 7.926, 8.274000000000001, 8.385, 8.591, 8.704, 8.809000000000001, 8.912, 9.029, 9.134, 9.24, 9.693]"
4,CHEST,CAR,STORE,TOY,False,"FOOD,BUILDING,GENERAL,SMALL,TRUNK,GAME,BACK,BIG,MUSCLE,COOLER,SIZE,NICE,KIND,PRODUCTION","[0.107, 0.242, 0.368, 0.498, 0.632, 0.789, 0.926, 1.0130000000000001, 1.114, 1.248, 1.3840000000000001, 1.514, 1.6460000000000001, 1.77, 1.887, 1.988, 2.081, 2.232, 2.386, 2.532, 2.6710000000000003, 2.806, 2.944, 3.075, 3.209, 3.3240000000000003, 3.459, 3.592, 3.718, 3.8120000000000003, 3.9130000000000003, 4.037, 4.174, 4.6530000000000005, 4.763, 4.8870000000000005, 4.997, 5.089, 5.204, 5.327, 5.729, 5.8500000000000005, 5.974, 6.198, 6.315, 6.431, 6.531, 6.6610000000000005, 6.776, 6.893, 7.257000000000001, 7.359, 7.47, 7.696, 7.929, 8.043000000000001, 8.278, 8.375, 8.587, 8.717, 8.845, 8.948, 9.454, 9.579]"
17,MAIL,BOARD,LUNG,BLACK,False,"FOOD,AIR,BODY,TABLE,DATA,COLD,FOLLOW","[0.106, 0.214, 0.335, 0.452, 0.5720000000000001, 0.6940000000000001, 0.8220000000000001, 0.9430000000000001, 1.034, 1.1380000000000001, 1.235, 1.391, 1.524, 1.675, 1.826, 1.954, 2.081, 2.191, 2.295, 2.396, 2.494, 2.609, 2.719, 2.831, 2.9410000000000003, 3.048, 3.144, 3.241, 3.353, 3.467, 3.568, 3.666, 3.873, 3.977, 4.078, 4.171, 4.281, 4.391, 4.836, 4.948, 5.054, 5.2860000000000005, 5.3950000000000005, 5.5040000000000004, 5.869, 5.981, 6.105, 6.208, 6.32, 6.433, 6.539, 6.657, 6.761, 6.8580000000000005, 6.958, 7.071, 7.178, 7.29, 7.412, 7.524, 7.742, 7.849, 7.9510000000000005, 8.049, 8.164, 8.266, 8.378, 8.49, 8.703, 8.818, 8.922, 9.036, 9.141, 9.237, 9.343, 9.458, 9.572000000000001, 9.689, 9.81, 9.921]"
6,DATE,ALLEY,FOLD,BLIND,False,"BACK,ROAD,WAY,CAN,GREAT,CLOSE,OPEN,SHUT,WATER,PROBLEM,LOOK,BOY,NUMBER","[0.107, 0.20500000000000002, 0.34500000000000003, 0.49, 0.621, 0.76, 0.907, 1.004, 1.091, 1.2, 1.333, 1.481, 1.596, 1.732, 1.838, 1.941, 2.05, 2.158, 2.263, 2.367, 2.467, 2.572, 2.681, 2.799, 2.919, 3.035, 3.141, 3.237, 3.351, 3.467, 3.59, 3.698, 3.802, 3.912, 4.011, 4.117, 4.23, 4.347, 4.463, 4.684, 4.907, 5.021, 5.14, 5.256, 5.457, 5.562, 5.659, 5.777, 5.885, 5.997, 6.2410000000000005, 6.353, 6.46, 6.558, 6.6690000000000005, 6.9030000000000005, 7.016, 7.122, 7.232, 7.3420000000000005, 7.433, 7.549, 7.6530000000000005, 7.853, 7.972, 8.69, 8.802, 8.902000000000001, 9.014, 9.265, 9.394, 9.497, 9.726]"
6,DATE,ALLEY,FOLD,BLIND,False,"CAN,BACK,TREE,WAY,CAT,HAVE,DOUBLE,ROAD,ONE","[0.111, 0.231, 0.353, 0.468, 0.59, 0.709, 0.8320000000000001, 0.9470000000000001, 1.048, 1.147, 1.2710000000000001, 1.385, 1.53, 1.647, 1.758, 1.864, 1.976, 2.082, 2.192, 2.2880000000000003, 2.404, 2.501, 2.605, 2.725, 2.838, 2.952, 3.047, 3.1630000000000003, 3.261, 3.38, 3.488, 3.597, 3.709, 3.815, 3.9330000000000003, 4.039, 4.15, 4.255, 4.494, 4.598, 4.7090000000000005, 4.929, 5.033, 5.36, 5.469, 5.915, 6.026, 6.133, 6.238, 6.46, 6.564, 6.6850000000000005, 6.798, 6.905, 7.0040000000000004, 7.3340000000000005, 7.573, 7.8020000000000005, 7.916, 8.015, 8.115, 8.213000000000001, 8.313, 8.407, 8.517, 8.616, 8.727, 9.054, 9.28, 9.388, 9.487, 9.635, 9.738]"
